trip_id,vehicle_id,driver_id,driver_name,trip_date,trip_month,trip_quarter,route_name,route_category,distance_km,fuel_consumed_l,fuel_efficiency_kml,fuel_cost_inr,road_difficulty,difficulty_tier,traffic_level,weather,delay_minutes,delivery_status,expected_duration_h,actual_duration_h,total_maint_cost_inr,maint_count,avg_downtime_h,toll_cost_inr,labour_cost_inr,total_trip_cost_inr,cost_per_km,driver_perf_score,safety_rating,experience_years,vehicle_type,fuel_type,year_mfg,base_km_per_l,capacity_kg,customer_location,avg_speed_kmph
T0315,V007,D011,Driver_11,2023-07-29 08:00:00,7,3,Route_Highway_1,Highway,217.3,30.52,7.119921363040629,2831.99,7.1,Hard,Medium,Storm,71,Major Delay,3.62,4.81,14838.89,1,17.9,406.68276049378267,765.6334843747328,18843.196244868515,86.72,53.12,3.5,3,Sedan,Electric,2021,9.52,1275,West Zone,50.1
T0316,V014,D010,Driver_10,2023-07-30 00:00:00,7,3,Route_City_B,City,202.1,15.41,13.114860480207657,1668.7,8.2,Hard,Medium,Fog,29,Minor Delay,3.37,3.85,60260.29,5,25.580000000000002,0.0,776.2783558267545,14497.036355826756,71.73,80.35,4.4,14,Van,CNG,2014,13.81,1521,East Zone,86.2
T0317,V013,D008,Driver_8,2023-07-30 16:00:00,7,3,Route_Rural_X,Rural,29.7,2.24,13.25892857142857,217.16,3.3,Moderate,Very High,Rain,0,On Time,0.49,0.49,18146.56,1,33.3,0.0,129.64909546293305,18493.369095462935,622.67,86.42,4.1,5,Bus,Petrol,2011,17.12,3573,South Zone,99.8
T0318,V008,D006,Driver_6,2023-07-31 08:00:00,7,3,Route_Rural_X,Rural,149.7,25.88,5.784389489953632,2728.33,6.6,Hard,Medium,Clear,37,Major Delay,2.49,3.11,21444.72,2,21.549999999999997,0.0,523.2842458114433,13973.974245811443,93.35,58.64,3.6,1,Sedan,Diesel,2018,6.17,8726,South Zone,32.1
T0319,V010,D006,Driver_6,2023-08-01 00:00:00,8,3,Route_Rural_X,Rural,164.5,11.22,14.661319073083778,1028.91,6.1,Hard,Medium,Clear,0,On Time,2.74,2.74,55975.82,4,22.625,0.0,485.7661572129811,15508.631157212982,94.28,87.6,3.6,1,Bus,Petrol,2017,14.54,2085,East Zone,92.8
T0320,V009,D008,Driver_8,2023-08-01 16:00:00,8,3,Route_Highway_1,Highway,171.6,23.31,7.361647361647361,2054.34,8.5,Hard,High,Clear,35,Major Delay,2.86,3.44,69521.94,3,20.133333333333333,443.6336846925839,607.4731287968059,26279.42681348939,153.14,64.69,4.1,5,Sedan,Diesel,2023,8.39,3652,Central,73.6
T0321,V018,D023,Driver_23,2023-08-02 08:00:00,8,3,Route_Highway_2,Highway,240.5,36.69,6.554919596620333,4010.95,9.2,Hard,Medium,Hot,18,Minor Delay,4.01,4.31,61824.66,4,15.649999999999999,689.3389582262662,1247.9735389545756,21404.42749718084,89.0,70.53,5.0,17,Bus,Electric,2021,7.14,6175,West Zone,98.1
T0322,V002,D015,Driver_15,2023-08-03 00:00:00,8,3,Route_Rural_Y,Rural,222.8,28.93,7.701348081576219,2816.32,1.1,Easy,High,Clear,50,Major Delay,3.71,4.55,10495.08,1,16.3,0.0,815.710078120775,14127.110078120775,63.41,61.86,4.1,7,Bus,Diesel,2013,9.56,3112,North Zone,62.6
T0323,V005,D014,Driver_14,2023-08-03 16:00:00,8,3,Route_Mixed,Mixed,251.0,26.21,9.576497520030522,2388.16,7.1,Hard,Low,Storm,93,Major Delay,4.18,5.73,14482.130000000001,3,22.599999999999998,892.2881531798699,924.5070096562557,9032.331829502793,35.99,53.01,3.4,14,Bus,Diesel,2023,11.08,5986,North Zone,89.3
T0324,V005,D011,Driver_11,2023-08-04 08:00:00,8,3,Route_Mixed,Mixed,310.7,29.47,10.542925008483204,2606.05,1.5,Easy,Medium,Hot,20,Minor Delay,5.18,5.51,14482.130000000001,3,22.599999999999998,943.8585444812124,1369.3207321636614,9746.60594331154,31.37,73.08,3.5,3,Bus,Diesel,2023,11.08,5986,West Zone,34.4
T0325,V006,D012,Driver_12,2023-08-05 00:00:00,8,3,Route_Rural_Y,Rural,328.9,32.66,10.070422535211268,3225.64,5.9,Moderate,Medium,Clear,22,Minor Delay,5.48,5.85,19346.64,1,29.0,0.0,1520.7205473492925,24093.000547349293,73.25,71.53,3.5,1,Van,Diesel,2016,10.74,7599,Central,53.5
T0326,V019,D013,Driver_13,2023-08-05 16:00:00,8,3,Route_Highway_1,Highway,292.9,28.16,10.401278409090908,2465.32,3.6,Moderate,Low,Hot,18,Minor Delay,4.88,5.18,68962.6,4,20.1,984.2559422394182,988.5569001482302,21678.78284238765,74.01,72.44,3.3,5,Truck,Petrol,2021,10.45,661,East Zone,34.7
T0327,V008,D008,Driver_8,2023-08-06 08:00:00,8,3,Route_Rural_Y,Rural,383.1,93.54439999999995,4.0953814445332934,12924.65,3.8,Moderate,Very High,Clear,0,On Time,6.39,6.39,21444.72,2,21.549999999999997,0.0,1181.4860595975822,24828.496059597583,64.81,65.67,4.1,5,Sedan,Diesel,2018,6.17,8726,North Zone,98.3
T0328,V016,D018,Driver_18,2023-08-07 00:00:00,8,3,Route_Rural_X,Rural,26.9,1.74,15.459770114942527,174.25,4.2,Moderate,Low,Rain,21,Minor Delay,0.45,0.8,35493.38,2,22.25,0.0,157.40617535995293,18078.34617535995,672.06,83.98,3.5,15,Van,Petrol,2019,16.2,8489,Central,87.2
T0329,V013,D025,Driver_25,2023-08-07 16:00:00,8,3,Route_City_B,City,94.4,5.86,16.109215017064848,511.48,6.6,Hard,Medium,Rain,34,Major Delay,1.57,2.14,18146.56,1,33.3,0.0,641.1830601337525,19299.223060133754,204.44,88.33,5.0,5,Bus,Petrol,2011,17.12,3573,Central,89.7
T0330,V001,D001,Driver_1,2023-08-08 08:00:00,8,3,Route_City_A,City,22.9,3.05,7.508196721311475,316.68,4.0,Moderate,Medium,Hot,32,Major Delay,0.38,0.92,34132.28,2,36.45,0.0,162.7791174630599,17545.599117463058,766.18,68.54,4.8,5,SUV,Petrol,2023,9.31,8013,East Zone,95.7
T0331,V020,D015,Driver_15,2023-08-09 00:00:00,8,3,Route_Mixed,Mixed,266.0,20.03,13.280079880179729,1794.81,7.6,Hard,Medium,Clear,0,On Time,4.43,4.43,18395.2,1,26.0,760.3860460137994,693.4204014894646,21643.816447503264,81.37,86.47,4.1,7,SUV,Diesel,2021,14.03,4797,South Zone,36.0
T0332,V017,D008,Driver_8,2023-08-09 16:00:00,8,3,Route_Highway_2,Highway,361.3,37.47,9.642380571123566,4072.8,4.6,Moderate,High,Clear,44,Major Delay,6.02,6.75,1503.97,1,34.1,1253.5350641107177,1374.6824655381395,8204.987529648857,22.71,67.69,4.1,5,SUV,Diesel,2018,11.39,7373,West Zone,57.0
T0333,V007,D011,Driver_11,2023-08-10 08:00:00,8,3,Route_Highway_2,Highway,112.5,12.83,8.768511301636789,1353.4,1.6,Easy,Low,Rain,27,Minor Delay,1.88,2.33,14838.89,1,17.9,431.26919399797663,647.784183655904,17271.34337765388,153.52,67.39,3.5,3,Sedan,Electric,2021,9.52,1275,East Zone,35.0
T0334,V013,D012,Driver_12,2023-08-11 00:00:00,8,3,Route_Highway_1,Highway,372.3,24.3,15.320987654320987,2394.38,8.1,Hard,High,Clear,42,Major Delay,6.21,6.91,18146.56,1,33.3,1230.5437252332222,1357.4755347950381,23128.959260028263,62.12,78.63,3.5,1,Bus,Petrol,2011,17.12,3573,West Zone,44.8
T0335,V004,D012,Driver_12,2023-08-11 16:00:00,8,3,Route_Highway_2,Highway,42.9,14.3,2.9999999999999996,1225.01,3.6,Moderate,Very High,Rain,85,Major Delay,0.71,2.13,17174.29,1,6.7,114.21326248253695,475.85137195754476,18989.364634440084,442.64,40.43,3.5,1,Bus,Petrol,2017,6.19,6735,South Zone,46.1
T0336,V004,D004,Driver_4,2023-08-12 08:00:00,8,3,Route_Rural_X,Rural,375.1,62.3,6.020866773675763,5701.08,4.9,Moderate,Medium,Clear,0,On Time,6.25,6.25,17174.29,1,6.7,0.0,1282.239574773292,24157.60957477329,64.4,65.63,3.0,8,Bus,Petrol,2017,6.19,6735,South Zone,62.8
T0337,V006,D016,Driver_16,2023-08-13 00:00:00,8,3,Route_Mixed,Mixed,153.6,19.02,8.07570977917981,1944.52,7.2,Hard,Very High,Clear,0,On Time,2.56,2.56,19346.64,1,29.0,311.9707006701232,621.7403766288215,22224.871077298943,144.69,73.49,3.8,9,Van,Diesel,2016,10.74,7599,East Zone,48.8
T0338,V019,D004,Driver_4,2023-08-13 16:00:00,8,3,Route_Rural_Y,Rural,58.5,5.51,10.617059891107079,485.72,4.0,Moderate,Low,Clear,11,Minor Delay,0.97,1.16,68962.6,4,20.1,0.0,238.77124104202403,17965.141241042027,307.1,73.41,3.0,8,Truck,Petrol,2021,10.45,661,North Zone,37.1
T0339,V012,D005,Driver_5,2023-08-14 08:00:00,8,3,Route_Rural_X,Rural,204.6,18.11,11.297625621203755,1819.94,1.5,Easy,Medium,Storm,0,On Time,3.41,3.41,60915.99,5,25.1,0.0,753.6173142969781,14756.755314296977,72.12,80.38,3.7,3,Sedan,Electric,2022,13.27,8055,South Zone,41.7
T0340,V007,D024,Driver_24,2023-08-15 00:00:00,8,3,Route_Highway_1,Highway,117.6,13.63,8.62802641232575,1372.66,4.4,Moderate,Medium,Clear,32,Major Delay,1.96,2.49,14838.89,1,17.9,304.9319966746399,500.30928744434055,17016.79128411898,144.7,65.87,3.5,4,Sedan,Electric,2021,9.52,1275,South Zone,40.3
T0341,V010,D005,Driver_5,2023-08-15 16:00:00,8,3,Route_Rural_X,Rural,128.3,9.18,13.976034858387802,959.65,9.5,Hard,High,Clear,45,Major Delay,2.14,2.89,55975.82,4,22.625,0.0,767.868358464114,15721.473358464114,122.54,75.67,3.7,3,Bus,Petrol,2017,14.54,2085,East Zone,98.1
T0342,V019,D008,Driver_8,2023-08-16 08:00:00,8,3,Route_Rural_Y,Rural,136.8,17.6,7.7727272727272725,1786.57,6.8,Hard,Very High,Hot,92,Major Delay,2.28,3.81,68962.6,4,20.1,0.0,651.8661807044236,19679.086180704424,143.85,51.96,4.1,5,Truck,Petrol,2021,10.45,661,West Zone,83.2
T0343,V007,D010,Driver_10,2023-08-17 00:00:00,8,3,Route_City_B,City,325.1,36.99,8.788861854555286,3736.4,7.0,Hard,Medium,Clear,0,On Time,5.42,5.42,14838.89,1,17.9,0.0,1595.1993861493302,20170.48938614933,62.04,77.5,4.4,14,Sedan,Electric,2021,9.52,1275,Central,97.7
T0344,V003,D017,Driver_17,2023-08-17 16:00:00,8,3,Route_Highway_1,Highway,224.9,34.29,6.558763487897346,3284.97,6.7,Hard,High,Hot,68,Major Delay,3.75,4.88,46267.04,3,3.8333333333333335,442.3624855440749,925.7220618563179,20075.40121406706,89.26,50.96,3.1,15,Sedan,Diesel,2023,7.98,7541,East Zone,60.8
T0345,V013,D009,Driver_9,2023-08-18 08:00:00,8,3,Route_City_B,City,138.3,8.45,16.366863905325445,753.42,2.8,Easy,Low,Rain,50,Major Delay,2.31,3.14,18146.56,1,33.3,0.0,523.241227369231,19423.22122736923,140.44,81.08,4.0,15,Bus,Petrol,2011,17.12,3573,West Zone,49.5
T0346,V013,D022,Driver_22,2023-08-19 00:00:00,8,3,Route_City_A,City,251.9,17.51,14.38606510565391,1827.42,4.8,Moderate,Medium,Storm,131,Major Delay,4.2,6.38,18146.56,1,33.3,0.0,1011.8400934472464,20985.820093447248,83.31,54.4,3.3,7,Bus,Petrol,2011,17.12,3573,East Zone,85.9
T0347,V018,D019,Driver_19,2023-08-19 16:00:00,8,3,Route_City_B,City,292.1,45.7,6.391684901531729,4436.98,7.8,Hard,Medium,Clear,93,Major Delay,4.87,6.42,61824.66,4,15.649999999999999,0.0,1739.0257281045135,21632.170728104513,74.06,46.2,3.5,10,Bus,Electric,2021,7.14,6175,North Zone,52.8
T0348,V020,D014,Driver_14,2023-08-20 08:00:00,8,3,Route_City_A,City,123.6,11.14,11.095152603231597,1203.44,1.9,Easy,Very High,Clear,96,Major Delay,2.06,3.66,18395.2,1,26.0,0.0,900.030404176771,20498.670404176773,165.85,55.73,3.4,14,SUV,Diesel,2021,14.03,4797,North Zone,51.0
T0349,V008,D008,Driver_8,2023-08-21 00:00:00,8,3,Route_City_A,City,177.1,49.86,3.551945447252306,4433.5,3.5,Moderate,High,Fog,52,Major Delay,2.95,3.82,21444.72,2,21.549999999999997,0.0,803.5412866873057,15959.401286687305,90.12,51.99,4.1,5,Sedan,Diesel,2018,6.17,8726,East Zone,46.3
T0350,V009,D009,Driver_9,2023-08-21 16:00:00,8,3,Route_City_B,City,66.3,10.65,6.225352112676056,998.64,3.5,Moderate,Medium,Storm,84,Major Delay,1.1,2.5,69521.94,3,20.133333333333333,0.0,668.3868849783063,24841.006884978306,374.68,49.98,4.0,15,Sedan,Diesel,2023,8.39,3652,Central,39.1
T0351,V007,D022,Driver_22,2023-08-22 08:00:00,8,3,Route_Highway_1,Highway,88.8,10.3,8.62135922330097,990.85,4.9,Moderate,Low,Fog,21,Minor Delay,1.48,1.83,14838.89,1,17.9,338.50216872633604,396.0787818907643,16564.3209506171,186.54,67.69,3.3,7,Sedan,Electric,2021,9.52,1275,North Zone,48.0
T0352,V001,D011,Driver_11,2023-08-23 00:00:00,8,3,Route_Rural_Y,Rural,278.8,28.31,9.848110208406924,2523.43,9.8,Hard,Low,Clear,13,Minor Delay,4.65,4.86,34132.28,2,36.45,0.0,1163.3661674817834,20752.936167481785,74.44,73.19,3.5,3,SUV,Petrol,2023,9.31,8013,West Zone,54.9
T0353,V003,D023,Driver_23,2023-08-23 16:00:00,8,3,Route_Rural_X,Rural,88.9,13.75,6.465454545454546,1290.63,1.6,Easy,Medium,Fog,0,On Time,1.48,1.48,46267.04,3,3.8333333333333335,0.0,234.5016629839722,16947.47832965064,190.64,74.64,5.0,17,Sedan,Diesel,2023,7.98,7541,Central,77.2
T0354,V013,D001,Driver_1,2023-08-24 08:00:00,8,3,Route_Rural_X,Rural,219.6,14.08,15.596590909090908,1490.03,5.7,Moderate,Medium,Fog,33,Major Delay,3.66,4.21,18146.56,1,33.3,0.0,806.901524519951,20443.49152451995,93.09,86.61,4.8,5,Bus,Petrol,2011,17.12,3573,South Zone,34.4
T0355,V017,D014,Driver_14,2023-08-25 00:00:00,8,3,Route_Rural_Y,Rural,289.4,32.22,8.98199875853507,3460.28,2.6,Easy,High,Rain,0,On Time,4.82,4.82,1503.97,1,34.1,0.0,1315.1707353565469,6279.420735356547,21.7,73.94,3.4,14,SUV,Diesel,2018,11.39,7373,Central,44.7
T0356,V001,D005,Driver_5,2023-08-25 16:00:00,8,3,Route_Mixed,Mixed,60.6,7.13,8.49929873772791,774.91,9.7,Hard,Medium,Fog,32,Major Delay,1.01,1.54,34132.28,2,36.45,106.75429070307997,287.82144111171345,18235.62573181479,300.92,66.38,3.7,3,SUV,Petrol,2023,9.31,8013,North Zone,86.6
T0357,V006,D021,Driver_21,2023-08-26 08:00:00,8,3,Route_Mixed,Mixed,235.6,28.68,8.214783821478383,3115.88,2.0,Easy,Medium,Storm,95,Major Delay,3.93,5.51,19346.64,1,29.0,697.7872087479116,1023.22370760789,24183.5309163558,102.65,53.45,4.4,19,Van,Diesel,2016,10.74,7599,Central,40.3
T0358,V006,D014,Driver_14,2023-08-27 00:00:00,8,3,Route_City_A,City,117.5,11.54,10.18197573656846,1067.91,4.6,Moderate,Low,Rain,0,On Time,1.96,1.96,19346.64,1,29.0,0.0,488.8072875823544,20903.357287582352,177.9,76.66,3.4,14,Van,Diesel,2016,10.74,7599,Central,54.0
T0359,V012,D004,Driver_4,2023-08-27 16:00:00,8,3,Route_City_A,City,385.9,33.61,11.48170187444213,2977.74,7.6,Hard,High,Clear,36,Major Delay,6.43,7.03,60915.99,5,25.1,0.0,1638.436383741203,16799.374383741204,43.53,69.38,3.0,8,Sedan,Electric,2022,13.27,8055,South Zone,90.5
T0360,V013,D022,Driver_22,2023-08-28 08:00:00,8,3,Route_Highway_1,Highway,203.7,13.16,15.478723404255318,1287.96,7.3,Hard,High,Clear,33,Major Delay,3.4,3.95,18146.56,1,33.3,525.2475703272574,632.5063949471651,20592.273965274424,101.09,80.34,3.3,7,Bus,Petrol,2011,17.12,3573,North Zone,40.8
T0361,V013,D023,Driver_23,2023-08-29 00:00:00,8,3,Route_Highway_2,Highway,326.3,19.29,16.91550025920166,1702.5,4.8,Moderate,Low,Clear,0,On Time,5.44,5.44,18146.56,1,33.3,1057.7468608171769,1074.2881310090524,21981.09499182623,67.36,98.3,5.0,17,Bus,Petrol,2011,17.12,3573,West Zone,35.8
T0362,V015,D025,Driver_25,2023-08-29 16:00:00,8,3,Route_City_B,City,229.1,14.64,15.648907103825136,1512.91,4.1,Moderate,High,Clear,40,Major Delay,3.82,4.49,33176.83,4,30.275000000000002,0.0,985.6118076996381,10792.72930769964,47.11,85.85,5.0,5,SUV,Petrol,2017,16.98,4343,North Zone,63.9
T0363,V016,D001,Driver_1,2023-08-30 08:00:00,8,3,Route_City_A,City,36.5,2.23,16.367713004484305,219.5,4.6,Moderate,Medium,Clear,12,Minor Delay,0.61,0.81,35493.38,2,22.25,0.0,241.98797700306847,18208.177977003066,498.85,93.39,4.8,5,Van,Petrol,2019,16.2,8489,South Zone,51.2
T0364,V011,D022,Driver_22,2023-08-31 00:00:00,8,3,Route_Rural_X,Rural,260.6,17.55,14.849002849002849,1587.53,3.4,Moderate,Low,Clear,17,Minor Delay,4.34,4.63,16252.189999999999,2,29.549999999999997,0.0,1113.815954714925,10827.440954714924,41.55,82.75,3.3,7,SUV,Diesel,2014,15.48,4443,South Zone,69.4
T0365,V005,D023,Driver_23,2023-08-31 16:00:00,8,3,Route_Highway_1,Highway,381.5,36.51,10.44919200219118,3569.33,2.8,Easy,Medium,Clear,0,On Time,6.36,6.36,14482.130000000001,3,22.599999999999998,779.3788719776076,989.5983562571405,10165.683894901415,26.65,83.66,5.0,17,Bus,Diesel,2023,11.08,5986,Central,86.3
T0366,V004,D019,Driver_19,2023-09-01 08:00:00,9,3,Route_City_B,City,248.6,49.03,5.070365082602488,5187.85,5.3,Moderate,Medium,Clear,20,Minor Delay,4.14,4.48,17174.29,1,6.7,0.0,734.0653778652918,23096.20537786529,92.91,60.69,3.5,10,Bus,Petrol,2017,6.19,6735,South Zone,39.6
T0367,V003,D008,Driver_8,2023-09-02 00:00:00,9,3,Route_Highway_1,Highway,331.3,60.74,5.454395785314455,5173.29,3.4,Moderate,Low,Storm,74,Major Delay,5.52,6.75,46267.04,3,3.8333333333333335,1136.8264911614133,1766.9380449205942,23499.401202748675,70.93,51.03,4.1,5,Sedan,Diesel,2023,7.98,7541,West Zone,70.6
T0368,V019,D015,Driver_15,2023-09-02 16:00:00,9,3,Route_City_B,City,356.0,51.69,6.887212226736313,5660.0,3.6,Moderate,Very High,Hot,76,Major Delay,5.93,7.2,68962.6,4,20.1,0.0,1986.5187249503936,24887.168724950396,69.91,53.79,4.1,7,Truck,Petrol,2021,10.45,661,North Zone,65.4
T0369,V020,D021,Driver_21,2023-09-03 08:00:00,9,3,Route_City_B,City,106.7,8.68,12.2926267281106,930.29,6.9,Hard,High,Clear,30,Major Delay,1.78,2.28,18395.2,1,26.0,0.0,676.9699354390219,20002.459935439023,187.46,78.25,4.4,19,SUV,Diesel,2021,14.03,4797,North Zone,40.1
T0370,V018,D015,Driver_15,2023-09-04 00:00:00,9,3,Route_Rural_Y,Rural,100.6,16.32,6.16421568627451,1430.87,9.7,Hard,Medium,Hot,31,Major Delay,1.68,2.19,61824.66,4,15.649999999999999,0.0,539.7734037985232,17426.808403798525,173.23,62.93,4.1,7,Bus,Electric,2021,7.14,6175,South Zone,73.7
T0371,V015,D009,Driver_9,2023-09-04 16:00:00,9,3,Route_City_A,City,252.2,15.94,15.821831869510664,1533.57,6.4,Hard,Medium,Rain,36,Major Delay,4.2,4.8,33176.83,4,30.275000000000002,0.0,1214.2503291792812,11042.027829179282,43.78,83.2,4.0,15,SUV,Petrol,2017,16.98,4343,North Zone,49.2
T0372,V009,D021,Driver_21,2023-09-05 08:00:00,9,3,Route_Highway_1,Highway,176.2,21.89,8.04933759707629,2096.05,1.7,Easy,Medium,Clear,14,Minor Delay,2.94,3.17,69521.94,3,20.133333333333333,575.2899491512078,738.2138559461984,26583.533805097406,150.87,72.47,4.4,19,Sedan,Diesel,2023,8.39,3652,South Zone,64.1
T0373,V017,D009,Driver_9,2023-09-06 00:00:00,9,3,Route_Highway_1,Highway,339.1,34.05,9.958883994126287,2977.97,1.7,Easy,High,Clear,0,On Time,5.65,5.65,1503.97,1,34.1,888.329896739048,1613.1246708614585,6983.394567600507,20.59,78.55,4.0,15,SUV,Diesel,2018,11.39,7373,East Zone,35.8
T0374,V014,D010,Driver_10,2023-09-06 16:00:00,9,3,Route_Rural_Y,Rural,362.0,29.86,12.123241795043537,3240.18,9.6,Hard,Medium,Rain,0,On Time,6.03,6.03,60260.29,5,25.580000000000002,0.0,1638.7316609175373,16930.969660917537,46.77,85.05,4.4,14,Van,CNG,2014,13.81,1521,North Zone,62.2
T0375,V015,D020,Driver_20,2023-09-07 08:00:00,9,3,Route_Rural_X,Rural,154.3,9.26,16.66306695464363,845.63,3.7,Moderate,Low,Fog,42,Major Delay,2.57,3.27,33176.83,4,30.275000000000002,0.0,830.4460329885289,9970.28353298853,64.62,85.27,4.4,13,SUV,Petrol,2017,16.98,4343,West Zone,51.5
T0376,V001,D025,Driver_25,2023-09-08 00:00:00,9,3,Route_Rural_X,Rural,110.0,12.79,8.600469116497264,1172.84,1.8,Easy,Medium,Fog,51,Major Delay,1.83,2.68,34132.28,2,36.45,0.0,697.6332179055308,18936.61321790553,172.15,67.26,5.0,5,SUV,Petrol,2023,9.31,8013,North Zone,87.6
T0377,V003,D021,Driver_21,2023-09-08 16:00:00,9,3,Route_Mixed,Mixed,316.6,54.47,5.8123737837341665,5707.59,6.4,Hard,High,Clear,0,On Time,5.28,5.28,46267.04,3,3.8333333333333335,744.8629373643237,825.0732038409765,22699.872807871965,71.7,70.76,4.4,19,Sedan,Diesel,2023,7.98,7541,West Zone,34.0
T0378,V016,D009,Driver_9,2023-09-09 08:00:00,9,3,Route_City_A,City,124.4,8.21,15.152253349573689,774.88,6.6,Hard,Medium,Clear,0,On Time,2.07,2.07,35493.38,2,22.25,0.0,448.7976006008894,18970.36760060089,152.49,90.31,4.0,15,Van,Petrol,2019,16.2,8489,North Zone,59.3
T0379,V011,D003,Driver_3,2023-09-10 00:00:00,9,3,Route_City_A,City,332.6,22.13,15.029371893357435,2377.95,6.8,Hard,Low,Clear,22,Minor Delay,5.54,5.91,16252.189999999999,2,29.549999999999997,0.0,1331.9235441720707,11835.96854417207,35.59,85.96,4.3,12,SUV,Diesel,2014,15.48,4443,West Zone,62.1
T0380,V012,D020,Driver_20,2023-09-10 16:00:00,9,3,Route_Highway_2,Highway,181.0,15.44,11.72279792746114,1564.18,3.4,Moderate,High,Clear,48,Major Delay,3.02,3.82,60915.99,5,25.1,365.3164862060895,591.2690149959327,14703.963501202023,81.24,72.65,4.4,13,Sedan,Electric,2022,13.27,8055,South Zone,80.8
T0381,V010,D025,Driver_25,2023-09-11 08:00:00,9,3,Route_Rural_Y,Rural,273.7,19.61,13.957164711881694,1689.5,1.1,Easy,Medium,Clear,20,Minor Delay,4.56,4.89,55975.82,4,22.625,0.0,1103.5937817175063,16787.048781717505,61.33,86.81,5.0,5,Bus,Petrol,2017,14.54,2085,North Zone,70.2
T0382,V016,D011,Driver_11,2023-09-12 00:00:00,9,3,Route_Rural_X,Rural,56.3,3.56,15.814606741573032,383.55,9.7,Hard,Medium,Clear,24,Minor Delay,0.94,1.34,35493.38,2,22.25,0.0,326.5931851177993,18456.833185117797,327.83,84.06,3.5,3,Van,Petrol,2019,16.2,8489,North Zone,76.7
T0383,V008,D006,Driver_6,2023-09-12 16:00:00,9,3,Route_City_B,City,257.1,51.06,5.035252643948296,4642.37,3.3,Moderate,Low,Storm,0,On Time,4.29,4.29,21444.72,2,21.549999999999997,0.0,731.4816141651276,16096.211614165128,62.61,65.8,3.6,1,Sedan,Diesel,2018,6.17,8726,South Zone,84.4
T0384,V006,D002,Driver_2,2023-09-13 08:00:00,9,3,Route_Highway_1,Highway,191.7,20.13,9.523099850968704,2111.19,7.1,Hard,Medium,Hot,0,On Time,3.19,3.19,19346.64,1,29.0,548.9528554321125,625.453762923837,22632.23661835595,118.06,75.56,3.5,3,Van,Diesel,2016,10.74,7599,Central,90.4
T0385,V012,D007,Driver_7,2023-09-14 00:00:00,9,3,Route_City_A,City,242.9,20.57,11.808458920758387,2016.75,7.4,Hard,High,Clear,31,Major Delay,4.05,4.57,60915.99,5,25.1,0.0,1251.2420926217592,15451.19009262176,63.61,72.51,3.3,3,Sedan,Electric,2022,13.27,8055,Central,52.0
T0386,V008,D018,Driver_18,2023-09-14 16:00:00,9,3,Route_Highway_1,Highway,83.8,15.81,5.30044275774826,1451.25,6.5,Hard,Medium,Hot,48,Major Delay,1.4,2.2,21444.72,2,21.549999999999997,323.3227444233922,639.0469347777848,13135.979679201177,156.75,54.5,3.5,15,Sedan,Diesel,2018,6.17,8726,North Zone,67.7
T0387,V004,D002,Driver_2,2023-09-15 08:00:00,9,3,Route_Highway_1,Highway,300.0,55.95,5.361930294906166,4885.17,3.8,Moderate,Medium,Clear,0,On Time,5.0,5.0,17174.29,1,6.7,681.0166103625355,1427.0463925298397,24167.523002892376,80.56,66.14,3.5,3,Bus,Petrol,2017,6.19,6735,East Zone,88.8
T0388,V008,D017,Driver_17,2023-09-16 00:00:00,9,3,Route_Highway_2,Highway,347.9,81.59,4.264002941536953,8936.93,3.4,Moderate,High,Clear,75,Major Delay,5.8,7.05,21444.72,2,21.549999999999997,1000.6154569831896,1973.478432887562,22633.38388987075,65.06,44.09,3.1,15,Sedan,Diesel,2018,6.17,8726,North Zone,99.3
T0389,V018,D011,Driver_11,2023-09-16 16:00:00,9,3,Route_Rural_X,Rural,102.4,15.58,6.572528883183569,1677.23,6.4,Hard,High,Clear,0,On Time,1.71,1.71,61824.66,4,15.649999999999999,0.0,302.3786806676838,17435.773680667684,170.27,68.88,3.5,3,Bus,Electric,2021,7.14,6175,West Zone,92.3
T0390,V005,D012,Driver_12,2023-09-17 08:00:00,9,3,Route_City_A,City,56.4,6.38,8.84012539184953,673.23,8.8,Hard,High,Rain,63,Major Delay,0.94,1.99,14482.130000000001,3,22.599999999999998,0.0,511.67488882423174,6012.281555490899,106.6,58.93,3.5,1,Bus,Diesel,2023,11.08,5986,East Zone,56.0
T0391,V009,D019,Driver_19,2023-09-18 00:00:00,9,3,Route_Highway_1,Highway,29.0,3.53,8.215297450424929,369.46,9.5,Hard,Medium,Hot,33,Major Delay,0.48,1.03,69521.94,3,20.133333333333333,81.83887323102518,195.18598281738127,23820.464856048406,821.4,64.7,3.5,10,Sedan,Diesel,2023,8.39,3652,Central,43.7
T0392,V004,D022,Driver_22,2023-09-18 16:00:00,9,3,Route_City_A,City,263.9,49.53,5.3280839895013115,4588.82,2.0,Easy,Medium,Rain,49,Major Delay,4.4,5.21,17174.29,1,6.7,0.0,947.3126604474047,22710.422660447406,86.06,53.53,3.3,7,Bus,Petrol,2017,6.19,6735,East Zone,64.3
T0393,V017,D024,Driver_24,2023-09-19 08:00:00,9,3,Route_City_B,City,250.7,27.02,9.278312361213915,2791.08,2.4,Easy,Very High,Clear,71,Major Delay,4.18,5.36,1503.97,1,34.1,0.0,1236.2148810842573,5531.2648810842575,22.06,58.0,3.5,4,SUV,Diesel,2018,11.39,7373,South Zone,81.9
